vp(m/s),vs(m/s),ro(g/cc)
4433.23,2321.00,2.57
4413.84,2321.00,2.57
4412.68,2321.00,2.57
4412.68,2321.00,2.57
4412.68,2321.00,2.57
4412.68,2321.00,2.58
4412.68,2321.00,2.58
4412.68,2321.00,2.58
4412.68,2321.00,2.58
4412.68,2324.70,2.58
4412.68,2362.08,2.58
4412.68,2400.65,2.58
4412.68,2426.64,2.58
4412.68,2436.85,2.58
